question,answer,language,q_id,cooc_num_pairs,cooc_total_pairs,cooc_coverage_ratio,cooc_unseen_keywords_count,cooc_unseen_keywords_ratio,cooc_avg_pmi,cooc_max_pmi,cooc_min_pmi,cooc_std_pmi
¿Con qué se denota la masa de Planck en la ecuación del radio de Vainshtein?,m_{P},es,52,26,45.0,0.5777777777777777,1,0.1,-0.8686665645651357,1.5135668073333743,-1.8465354387107402,0.7390902522823697
वैन्स्टाइन रैडियस के समीकरण में प्लैंक मास के लिए किस निशान का इस्तेमाल किया जाता है?,m_{P},hi,52,80,120.0,0.6666666666666666,2,0.125,-0.7202032630745088,6.857117580559026,-3.132424511168154,1.1460493995668473
Apa yang dilambangkan dengan massa Planck dalam persamaan jari-jari Vainshtein?,m_{P},id,52,28,55.0,0.509090909090909,2,0.18181818181818182,-1.022336116658814,0.5580139103326476,-2.144033622695359,0.5669509577904905
Come viene indicata la massa di Planck nell'equazione per il raggio di Vainshtein?,m_{P},it,52,41,66.0,0.6212121212121212,2,0.16666666666666666,-0.5619492564603575,2.3212658391313314,-2.207570573549846,0.9192788817745401
ヴァインシュタイン半径の式でプランク質量はどのように表されますか？,m_{P},ja,52,128,153.0,0.8366013071895425,0,0.0,-0.6885966890932207,6.449112359363938,-2.400478369074572,1.25763105436956
바인슈타인 반지름 방정식에서 플랑크 질량을 나타내는 기호는 무엇입니까?,m_{P},ko,52,13,45.0,0.28888888888888886,1,0.1,-1.85573847053324,1.4905599059316041,-5.501590404936412,2.0131579899424525
Como é denotada a massa de Planck na equação do raio de Vainshtein?,m_{P},pt,52,29,55.0,0.5272727272727272,1,0.09090909090909091,-0.7358666273841452,2.7628353346831935,-2.019473206408556,0.9108567306629134
What is the original name of the Flood Modeller software?,ISIS,en,42,15,21.0,0.7142857142857143,0,0.0,-2.473084716131957,0.8860163398541634,-5.39166789931834,1.3056606992418751
Quel était le nom d'origine du logiciel Flood Modeller ?,ISIS,fr,42,20,28.0,0.7142857142857143,0,0.0,-0.9114056368969322,1.5081580354747715,-1.993009564079523,0.7402895534027938
מה היה השם המקורי של תוכנת Flood Modeller?,ISIS,he,42,22,36.0,0.6111111111111112,1,0.1111111111111111,-1.09423981807768,1.23547634205769,-3.4354688447319086,0.9528411276583083
Flood Modeller 软件的原名是什么？,ISIS,zh,42,15,28.0,0.5357142857142857,1,0.125,-0.9265868154760917,1.782508957432375,-2.311628811890149,1.027220740136896
Wie hieß die Flood Modeller-Software ursprünglich?,ISIS,de,42,10,21.0,0.47619047619047616,0,0.0,-0.5414528869641455,5.856551055586123,-2.302966426851617,2.385629189676131
¿Cuál es el nombre original del software Flood Modeller?,ISIS,es,42,18,28.0,0.6428571428571429,0,0.0,-1.1352735914431926,2.4787486164730264,-2.0785492303131137,1.0201485299560331
फ़्लड मॉडलर सॉफ़्टवेयर का मूल नाम क्या है?,आईएसआईएस,hi,42,21,36.0,0.5833333333333334,1,0.1111111111111111,-0.8686976949967639,0.07523683382872837,-2.360796912266192,0.5161090508163259
Apa nama asli dari perangkat lunak Flood Modeller?,ISIS,id,42,13,28.0,0.4642857142857143,1,0.125,-2.7718107465934234,1.1712418624694803,-5.3267381459075045,1.461909969110013
Qual era il nome originale del software Flood Modeller?,ISIS,it,42,16,28.0,0.5714285714285714,1,0.125,-2.2656528687355477,-1.068904700742973,-4.492877004893813,0.7969094013574154
フラッドモデラーのソフトウェアの元の名前は？,ISIS,ja,42,18,28.0,0.6428571428571429,0,0.0,-0.7166114732672105,2.511198419745423,-1.6613953231269094,0.9786889785125802
플러드 모델러 소프트웨어의 원래 이름은 무엇입니까?,ISIS,ko,42,6,21.0,0.2857142857142857,2,0.2857142857142857,-2.789784665310675,-1.3139404664614074,-4.0184081324571395,0.908831760751028
Qual era o nome original do software Flood Modeller?,ISIS,pt,42,10,21.0,0.47619047619047616,0,0.0,-2.7486422080628454,-1.7939457844829647,-3.9699209315695496,0.6999413627924899
When was the men's javelin throw event held at the 2010 Asian Games?,26 November 2010,en,47,76,78.0,0.9743589743589743,0,0.0,-1.0624750015051525,2.4311384308707247,-2.2843309486293313,0.7323322781288566
Quand l'épreuve masculine du lancer du javelot a-t-elle eu lieu aux Jeux asiatiques de 2010 ?,26 novembre 2010,fr,47,96,105.0,0.9142857142857143,0,0.0,-1.0791423228404233,3.465311950010699,-3.305807621158279,0.9295076881634805
מתי נערכה תחרות הטלת הכידון לגברים במשחקי אסיה 2010?,26 בנובמבר 2010,he,47,46,55.0,0.8363636363636363,0,0.0,-1.997087055115992,1.4561498553389594,-4.532850037420649,1.3764291891265945
2010 年亚洲运动会男子标枪比赛是什么时候举行的？,2010年11月26日,zh,47,117,120.0,0.975,0,0.0,-0.5484823723197453,4.241575849036434,-2.221951013032483,1.1826297844398441
Wann fand der Speerwurf-Wettbewerb der Männer bei den Asienspielen 2010 statt?,26. November 2010,de,47,52,66.0,0.7878787878787878,0,0.0,-0.8280890448354428,2.1635188822390634,-2.4865864098629915,0.7809081943533044
¿Cuándo se llevó a cabo el evento de lanzamiento de jabalina masculino en los Juegos Asiáticos del 2010?,26 de noviembre de 2010,es,47,85,91.0,0.9340659340659341,0,0.0,-0.38635929836964245,4.428961779485635,-2.1901249996420593,1.1460538732537835
साल 2010 के एशियाई खेलों में पुरुषों की भाला फेंक प्रतियोगिता कब आयोजित की गई थी?,26 नवंबर 2010,hi,47,115,120.0,0.9583333333333334,0,0.0,-0.19531618424763464,5.1702078512961585,-2.6478312008049163,1.2189604914959071
Kapan nomor lempar lembing putra diselenggarakan pada Asian Games 2010?,26 November 2010,id,47,56,66.0,0.8484848484848485,0,0.0,-1.2455369229383695,3.615498368163347,-2.506315778496374,1.0336177545467216
Quando si è svolta la gara di lancio del giavellotto maschile ai Giochi asiatici del 2010?,26 novembre 2010,it,47,84,91.0,0.9230769230769231,0,0.0,-0.6265915049824334,4.452444223389486,-1.736635254230823,0.894668662234936
2010年アジア競技大会の男子やり投競技はいつ開催されましたか？,2010年11月26日,ja,47,181,190.0,0.9526315789473684,0,0.0,-0.38051000881186814,7.020188890297036,-2.148396624812679,1.4169817406389775
2010년 아시안 게임 남자 창던지기 종목은 언제 개최되었습니까?,2010년 11월 26일,ko,47,54,78.0,0.6923076923076923,1,0.07692307692307693,-2.0617755627151393,2.715914855319771,-5.216541906552542,1.7750603615028195
Quando foi realizado o evento de lançamento de dardo masculino nos Jogos Asiáticos de 2010?,26 de novembro de 2010,pt,47,73,78.0,0.9358974358974359,0,0.0,-1.171408907487831,2.7618347813345863,-3.0039210859972045,0.8442319039186952
In which year did the Great Canadian flag debate officially begin?,1964,en,36,33,36.0,0.9166666666666666,0,0.0,-1.6391569019946826,0.32341546062242166,-3.3109813161410537,0.7299249281917761
En quelle année le grand débat sur le drapeau canadien a-t-il officiellement commencé ?,1964,fr,36,75,78.0,0.9615384615384616,0,0.0,-0.7963738588544684,0.2740682769274353,-2.0124365725430855,0.46282042455535394
באילו שנה החל באופן רשמי הוויכוח הגדול על דגל קנדה?,1964,he,36,51,55.0,0.9272727272727272,0,0.0,-0.8417959358937729,1.2188307044831643,-4.329001950301678,0.8456774948480353
加拿大国旗大辩论正式开始于哪一年？,1964 年,zh,36,21,36.0,0.5833333333333334,1,0.1111111111111111,-1.2723066795195,1.7807612064226912,-3.3343287146338167,1.1308823782371349
In welchem Jahr begann die Große Kanadische Flaggendiskussion offiziell?,1964,de,36,12,21.0,0.5714285714285714,1,0.14285714285714285,-1.335007381717979,-0.19025322691992683,-3.874555587360719,0.9181430024052416
¿En qué año comenzó oficialmente el Gran Debate sobre la Bandera Canadiense?,1964,es,36,34,36.0,0.9444444444444444,0,0.0,-1.094267123597105,0.7799097185510526,-2.0434100531033184,0.6773009605225686
द ग्रेट कनेडियन फ़्लैग डिबेट आधिकारिक तौर पर किस साल शुरू हुआ था?,1964,hi,36,43,66.0,0.6515151515151515,1,0.08333333333333333,-1.0480823722523382,3.1451927056702984,-3.370296293053719,1.2118006189996287
Pada tahun berapakah Debat Besar Bendera Kanada secara resmi dimulai?,1964,id,36,48,55.0,0.8727272727272727,0,0.0,-1.178687171254839,0.44695218933354297,-3.030388555923097,0.5828147975353347
"In quale anno iniziò ufficialmente il Great Flag Debate, il dibattito sulla bandiera canadese?",1964,it,36,38,55.0,0.6909090909090909,0,0.0,-1.3083109617543653,1.661800409561185,-5.996230069225933,1.3950231819158008
カナダ国旗論争が正式に始まったのは何年ですか？,1964年,ja,36,100,105.0,0.9523809523809523,0,0.0,-0.6498642802284361,2.646113608081823,-1.711101448632725,0.8298150041002382
캐나다 국기 논쟁이 공식적으로 시작된 해는 언제입니까?,1964년,ko,36,12,36.0,0.3333333333333333,0,0.0,-2.2527347815146763,2.891257527722075,-4.898064321153278,2.08171971505508
Em que ano começou oficialmente o Grande Debate da Bandeira Canadiana?,1964,pt,36,22,28.0,0.7857142857142857,0,0.0,-1.270065755938097,0.8027492166825818,-2.5641699261013153,0.8400389378212965
What month did the K-1: K’Festa 3 event take place in?,March,en,54,48,55.0,0.8727272727272727,0,0.0,-1.3750597916435414,0.6182877382480287,-2.7910600605240985,0.842247357456616
En quel mois a eu lieu l'événement K-1: K'Festa 3 ?,Mars,fr,54,41,45.0,0.9111111111111111,0,0.0,-1.2700179389807973,1.0252689133988817,-2.646182408545805,0.805433587140414
באיזה חודש התקיים אירוע K-1: K’Festa 3?,מרץ,he,54,28,36.0,0.7777777777777778,0,0.0,-1.5109785089290606,1.697342485712301,-4.901423326364415,1.458660268858423
K'Festa 3 赛事在几月份举行？,三月,zh,54,16,28.0,0.5714285714285714,0,0.0,-0.44792939636328616,4.142388580451592,-3.1725674358555302,1.9374298215983798
In welchem Monat fand die Veranstaltung K-1: K'Festa 3 statt?,März,de,54,32,36.0,0.8888888888888888,0,0.0,-0.9987838024769905,2.493249809253958,-2.4581060647957993,1.2865612024231525
¿En qué mes tuvo lugar el evento K-1: K'Festa 3?,Marzo,es,54,34,36.0,0.9444444444444444,0,0.0,-1.43750767813507,1.3755476403526379,-2.7344234464643375,0.9672035194270582
K-1: K’Festa 3 इवेंट किस महीने में हुआ था?,मार्च,hi,54,29,36.0,0.8055555555555556,0,0.0,-1.9935172697928925,1.383505463317526,-4.814714875896004,1.7789059509752039
Pada bulan apa acara K-1: K’Festa 3 diadakan?,Maret,id,54,39,45.0,0.8666666666666667,0,0.0,-1.5462012354754233,1.6681634358667294,-3.820451233308148,1.007262992391049
In quale mese si è svolto l'evento K-1: K'Festa 3?,Marzo,it,54,55,55.0,1.0,0,0.0,-0.9068771068848044,0.9715298382253369,-2.5469589273015583,0.6647698454420465
K’Festa 3のイベントは、何月に行われましたか？,3月,ja,54,85,91.0,0.9340659340659341,0,0.0,-0.7367644572410841,5.053453662745601,-2.6884746340385117,1.3333660949924206
K’Festa 3 이벤트는 몇 월에 열렸습니까?,3월,ko,54,14,28.0,0.5,1,0.125,-2.0853491712911683,0.924897331203866,-5.669339994335426,1.8417160368875274
Em que mês ocorreu o evento K-1: K'Festa 3?,Março,pt,54,28,28.0,1.0,0,0.0,-1.4975812411460283,1.1613494500788721,-3.2992988264159124,1.1017515114717527
What religious practice did the Magars follow?,Animism and shamanism,en,46,12,28.0,0.42857142857142855,2,0.25,-1.208841460908562,2.5240973902781114,-2.21758246369205,1.1840644447982607
Quelle pratique religieuse les Magars suivaient-ils ?,L'animisme et le chamanisme,fr,46,9,28.0,0.32142857142857145,2,0.25,-1.4475279132374368,0.7235574738272275,-2.8027638384413827,1.232458588732029
איזה מנהג דתי קיימו המגרים?,אנימיזם ושמאניזם,he,46,6,21.0,0.2857142857142857,2,0.2857142857142857,-2.985803003443397,-1.5695151380634214,-3.9611479026957404,0.9470960466776983
马加尔人信奉什么宗教？,万物有灵论和萨满教,zh,46,18,36.0,0.5,2,0.2222222222222222,-0.5438372604067453,4.614477844768886,-2.7807570404144584,1.780827355293534
Welche religiöse Praxis befolgten die Magars?,Animismus und Schamanismus,de,46,5,21.0,0.23809523809523808,3,0.42857142857142855,-1.591317076960711,0.6691763235205196,-2.6908350639293612,1.2983519850116347
¿Qué prácticas religiosas seguían los magares?,Animismo y chamanismo,es,46,3,15.0,0.2,2,0.3333333333333333,-1.3093600927834224,-0.580562600360528,-1.7111776201148114,0.5162425165894586
मेगर लोग किस धार्मिक रीति-रिवाज का पालन करते थे?,जीववाद और जादू-टोना,hi,46,53,78.0,0.6794871794871795,0,0.0,-0.6405624340654422,5.410218558541605,-2.7699522934607796,1.4716114861376066
Praktik keagamaan apa yang dianut oleh orang Magar?,Animisme dan perdukunan,id,46,23,36.0,0.6388888888888888,1,0.1111111111111111,-0.47018134647994264,3.9851405888008733,-2.2757167038486714,1.72145050657747
Quali pratiche religiose seguivano i Magar?,Animismo e sciamanesimo,it,46,5,21.0,0.23809523809523808,2,0.2857142857142857,-1.6102443922479388,-0.014968284528228498,-2.329907594668108,0.844940354631847
マガル族が従っていた宗教的実践は何でしたか？,アニミズムとシャーマン教,ja,46,109,136.0,0.8014705882352942,1,0.058823529411764705,-0.7134757415042934,4.386056790368446,-4.380853190146233,0.9751081680248707
마가르족이 따르던 종교적 관습은 무엇입니까?,애니미즘과 주술,ko,46,3,21.0,0.14285714285714285,4,0.5714285714285714,-2.865026075598143,-1.1448850072081607,-5.261537802679265,1.7473437957022517
Que prática religiosa seguiam os Magars?,Animismo e xamanismo,pt,46,2,15.0,0.13333333333333333,2,0.3333333333333333,-2.838723872702081,-2.683424638824141,-2.994023106580021,0.15529923387793998
"On which date was David Nail's album ""Fighter"" released?","July 15, 2016",en,32,54,55.0,0.9818181818181818,0,0.0,-1.1186475987689495,1.8838457577091292,-3.934887426172254,0.7519259812283631
"À quelle date l'album ""Fighter"" de David Nail est-il sorti ?",Le 15 juillet 2016,fr,32,73,78.0,0.9358974358974359,0,0.0,-0.7103449691690069,2.565261348954772,-2.422019413314904,0.7340320065133511
"באיזה תאריך יצא האלבום ""Fighter"" של דיוויד נייל?",15 ביולי 2016,he,32,45,55.0,0.8181818181818182,0,0.0,-0.8145013784869815,1.533966522266695,-4.922169802447865,1.0886509794388117
大卫·奈尔 (David Nail) 的专辑《战士》(Fighter) 是在哪一天发行的？,2016年7月15日,zh,32,112,153.0,0.7320261437908496,0,0.0,-0.3110446441345441,4.342474582876298,-2.7035865820913894,1.5603461178301996
An welchem ​​Datum wurde David Nails Album „Fighter“ veröffentlicht?,15. Juli 2016,de,32,53,55.0,0.9636363636363636,0,0.0,-1.4402514340758623,0.04604978338166613,-3.539444829162405,0.6951375445186317
"¿En qué fecha se lanzó el álbum ""Fighter"" de David Nail?",15 de julio de 2016,es,32,39,45.0,0.8666666666666667,0,0.0,-1.1047487990586746,1.6629085159001649,-2.9530819637016257,0.7835085236799344
"डेविड नेल का एल्बम ""फ़ाइटर"" किस तारीख को रिलीज़ हुआ था?","15 जुलाई, 2016",hi,32,65,78.0,0.8333333333333334,0,0.0,-0.7932445111710157,4.432799179332663,-4.368714669060983,1.2226766675095047
"Pada tanggal berapa album David Nail ""Fighter"" dirilis?",15 Juli 2016,id,32,47,55.0,0.8545454545454545,0,0.0,-1.7079578691385022,0.8909760976505154,-6.81608362112404,1.1142725533831093
"In che data è stato pubblicato l'album ""Fighter"" di David Nail?",15 luglio 2016,it,32,62,66.0,0.9393939393939394,0,0.0,-0.8340421025375159,1.1259208312837248,-2.456994111270519,0.6500560403962049
デヴィッド・ネイルのアルバム「ファイター」の発売日は？,2016年7月15日,ja,32,86,91.0,0.945054945054945,0,0.0,-0.5152776425944324,4.926847542935409,-2.612005157374431,1.3913647346421198
"데이비드 네일의 앨범 ""파이터""가 발매된 날짜는 언제인가요?",2016년 7월 15일,ko,32,45,78.0,0.5769230769230769,1,0.07692307692307693,-2.027310288834521,2.220478883832738,-4.380317485098108,1.4966144422957308
"Em que data foi lançado o álbum ""Fighter"" de David Nail?",15 de julho de 2016,pt,32,43,45.0,0.9555555555555556,0,0.0,-1.7677194696259657,1.0912063126306952,-5.063911014513484,0.9193831277650962
In which year did the Whitehaven School become the Whitehaven Academy?,2014,en,59,18,21.0,0.8571428571428571,0,0.0,-1.7854262878843024,-0.362073896703981,-3.2073762518494235,0.7103449792526519
En quelle année la Whitehaven School est-elle devenue la Whitehaven Academy ?,2014,fr,59,26,36.0,0.7222222222222222,1,0.1111111111111111,-1.1073015001817963,1.8696822639084543,-2.1381025985153554,0.7882332982463901
באיזו שנה בית הספר ווייטהייבן הפך לאקדמיית ווייטהייבן?,2014,he,59,15,28.0,0.5357142857142857,2,0.25,-1.6889451104031363,-0.31256898390437693,-3.4579626588326047,0.8122765574061711
白港学校 (Whitehaven School) 是在哪一年更名为白港学院 (Whitehaven Academy) 的？,2014 年,zh,59,57,91.0,0.6263736263736264,2,0.14285714285714285,-0.3515680949607995,9.276342919538179,-3.2059184826012905,1.8382225589671484
In welchem Jahr wurde die Whitehaven School zur Whitehaven Academy?,2014,de,59,16,21.0,0.7619047619047619,0,0.0,-1.5294274881399754,1.6540321627279195,-2.6539756691401526,0.9113231419021702
¿En qué año se convirtió la Escuela Whitehaven en la Academia Whitehaven?,2014,es,59,15,21.0,0.7142857142857143,0,0.0,-1.0179476973293176,0.7031768945402832,-2.1963712277808187,0.6329464819098776
व्हाइटहेवन स्कूल किस साल व्हाइटहेवन अकैडमी बन गया?,2014,hi,59,19,28.0,0.6785714285714286,1,0.125,-1.4380088363250292,-0.09677355037184901,-3.902257111026688,0.9589949713080328
Tahun berapa Whitehaven School menjadi Whitehaven Academy?,2014,id,59,15,21.0,0.7142857142857143,1,0.14285714285714285,-1.9584164061301985,-0.11086219256470746,-3.2425416662681257,0.6984828947508738
In che anno la Scuola di Whitehaven è diventata l'Accademia di Whitehaven?,2014,it,59,22,28.0,0.7857142857142857,0,0.0,-0.7174226682733822,0.7830297550321238,-1.4923713988780702,0.5020072749454014
ホワイトヘブン・スクールがホワイトヘブン・アカデミーになったのは何年ですか？,2014年,ja,59,117,120.0,0.975,0,0.0,-0.8884961161685299,3.8409592415678366,-2.4047943792716784,0.7537241451213924
화이트헤이븐 스쿨이 화이트헤이븐 아카데미가 된 해는 언제입니까?,2014년,ko,59,7,28.0,0.25,1,0.125,-1.8881713129666984,-0.019526816018126506,-3.5226642022132757,1.05514574528012
Em que ano a Escola Whitehaven se tornou a Academia Whitehaven?,2014,pt,59,15,21.0,0.7142857142857143,1,0.14285714285714285,-1.4744368218976995,-0.2810305872927631,-2.708899410294226,0.6402455681037122
What medal did Nguyễn Thị Mỹ Đức win in women's changquan at the 2002 Asian Games?,Bronze medal,en,50,65,120.0,0.5416666666666666,1,0.0625,-0.8315509990139333,9.142632729156738,-4.935590057078352,2.082918858247112
Quelle médaille Nguyễn Thị Mỹ Đức a-t-elle remportée en changquan féminin aux Jeux asiatiques de 2002 ?,Médaille de bronze,fr,50,55,120.0,0.4583333333333333,4,0.25,-0.7713133988491824,3.68263654056677,-2.6874307856008204,1.233237650873982
באיזו מדליה לנשים זכתה נגויין תי-מי-דוק במשחקי אסיה שנערכו בצ'אנגצ'ואן בשנת 2002?,מדליית ארד,he,50,93,153.0,0.6078431372549019,1,0.05555555555555555,-1.5008978354697238,3.006373699006232,-4.34222173089812,1.4698056948662581
阮氏美德 (Nguyễn Thị Mỹ Đức) 在 2002 年亚运会女子长拳项目中赢得了什么奖牌？,铜牌,zh,50,121,190.0,0.6368421052631579,0,0.0,-0.31567367994450823,8.624017520210616,-4.011655541503483,2.1142746840664475
Welche Medaille gewann Nguyễn Thị Mỹ Đức im Changquan der Frauen bei den Asienspielen 2002?,Bronzemedaille,de,50,29,91.0,0.31868131868131866,5,0.35714285714285715,-0.6595260372927786,3.8711011339397445,-2.43640675589548,1.4171602586959642
¿Qué medalla ganó Nguyễn Thị Mỹ Đức en changquan femenino en los Juegos Asiáticos del 2002?,Medalla de bronce,es,50,17,66.0,0.25757575757575757,5,0.4166666666666667,-1.7914535004017293,0.8233300167919059,-4.859974950109986,1.3416746157832553
नोयेन ती मे युंग ने 2002 के एशियाई खेलों में महिला चांगचेन (मार्शल आर्ट प्रतिस्पर्धा ) में कौनसा पदक जीता था?,कांस्य पदक,hi,50,96,153.0,0.6274509803921569,2,0.1111111111111111,0.01978773477925901,5.026088039199211,-3.0369489617232928,1.6058647403439568
Medali apa yang diraih Nguyễn Thị Mỹ Đức dalam nomor changquan putri di Asian Games 2002?,Medali perunggu,id,50,50,105.0,0.47619047619047616,3,0.2,-0.3999905215307609,4.481519463388842,-2.916479273769693,1.9956505866231002
Quale medaglia ha vinto Nguyễn Thị Mỹ Đức nel changquan femminile ai Giochi Asiatici del 2002?,Medaglia di bronzo,it,50,42,105.0,0.4,5,0.3333333333333333,-0.8263709292199672,3.3442053586701155,-2.141020105646444,1.0049897062748394
2002年アジア競技大会の女子長拳でグエン・ティ・ミー・ドゥックが獲得したメダルは何ですか？,銅メダル,ja,50,229,276.0,0.8297101449275363,0,0.0,-0.4260354943106904,5.179219884347609,-3.849844617623909,1.3205973177889974
2002년 아시안 게임 여자 창권에서 응우옌 티 미 두크는 어떤 메달을 획득했나요?,동메달,ko,50,37,91.0,0.4065934065934066,3,0.21428571428571427,-1.2848098719089778,4.469477769443494,-5.6855688704805845,2.297662529850478
Qual medalha Nguyễn Thị Mỹ Đức ganhou em changquan feminino nos Jogos Asiáticos de 2002?,Medalha de bronze,pt,50,26,78.0,0.3333333333333333,4,0.3076923076923077,-1.3443732902793153,3.535603197466028,-3.522002410951302,1.5497323121390898
What does the lowest part of the Espiritu Santo Formation consist of?,"Siltstone, sandstone, and shale",en,57,30,55.0,0.5454545454545454,0,0.0,-0.9749355747845284,6.5182055269704735,-3.9683690747454463,2.6537709970640737
De quoi est constituée la partie la plus basse de la formation d'Espiritu Santo ?,"Siltstone, grès et schiste",fr,57,48,78.0,0.6153846153846154,1,0.07692307692307693,-0.7539713643836334,8.099344152841923,-2.643653356155497,1.421351722795727
ממה מורכב החלק התחתון של תצורת אספיריטו סנטו?,"אבן בוץ, אבן חול ופצלים",he,57,37,66.0,0.5606060606060606,1,0.08333333333333333,-0.3259965269250773,2.2735570902564546,-1.4134210280627624,0.9621055010563377
圣灵组 (Espiritu Santo Formation) 最下部由什么组成？,粉砂岩、砂岩和页岩,zh,57,38,91.0,0.4175824175824176,2,0.14285714285714285,-1.3381210039707145,1.198445538253099,-3.332665560567261,0.989990419582752
Was ist der unterste Teil der Espiritu-Santo-Formation?,"Siltstein, Sandstein und Schiefer",de,57,20,45.0,0.4444444444444444,1,0.1,-0.6602681869441056,7.158698919052616,-2.2912089057016156,2.2402235803187724
¿De qué está compuesta la parte más inferior de la Formación Espíritu Santo?,"Limolita, arenisca y esquisto",es,57,38,55.0,0.6909090909090909,1,0.09090909090909091,-0.8122090731401419,5.76856241145818,-3.2104081306733065,1.4483509314125698
एस्पिरिटु सैंटो फ़ॉर्मेशन का सबसे निचला हिस्सा किससे बना है?,"गाद, बलुआ पत्थर और शेल",hi,57,47,91.0,0.5164835164835165,2,0.14285714285714285,-0.5355294049950133,4.659273938662562,-4.137418512553223,1.1742061329696405
Bagian paling bawah dari Formasi Espiritu Santo terdiri dari apa?,"Batulumpur, batupasir, dan serpih",id,57,28,55.0,0.509090909090909,2,0.18181818181818182,-1.3541005385460854,1.792205165818494,-3.104740623338947,1.1399196718087596
Di cosa è costituita la parte più inferiore della Formazione Espiritu Santo?,"Siltite, arenaria e scisto",it,57,38,66.0,0.5757575757575758,0,0.0,-0.4255994108204455,8.584959623624663,-1.7495935610335092,1.8119321939692392
エスピリトゥ・サント累層の最下部は何で構成されていますか？,シルト岩、砂岩、頁岩,ja,57,147,210.0,0.7,2,0.09523809523809523,-0.7368371438715223,5.4809316537564525,-3.1771424643774973,1.0512133398431813
에스피리투 산토 구조의 가장 아래쪽 부분은 무엇으로 구성되어 있습니까?,"실트암, 사암, 셰일",ko,57,18,66.0,0.2727272727272727,2,0.16666666666666666,-0.9129217284404558,1.4944744453648315,-2.661929613330016,1.1694596879949903
Do que consiste a parte inferior da Formação Espiritu Santo?,"Siltito, arenito e xisto",pt,57,19,36.0,0.5277777777777778,1,0.1111111111111111,-1.6417511424979054,2.122620241764217,-3.5763395684302584,1.5028368179639684
Which data protection regulation in Brazil requires subject access requests to be fulfilled within a specific time frame?,General Data Protection Law (LGPD),en,62,118,136.0,0.8676470588235294,1,0.058823529411764705,-1.1840004388999406,0.7622559829345449,-3.3003869874117893,0.7490511358245505
Quelle réglementation brésilienne sur la protection des données exige que les demandes d'accès des personnes concernées soient satisfaites dans un délai précis ?,Loi générale sur la protection des données (LGPD),fr,62,158,190.0,0.8315789473684211,1,0.05,-0.2697611809444589,3.4565187835540616,-2.8558615258729083,0.7723830045316865
איזה חוק הגנת נתונים בברזיל מחייב לעמוד בבקשות גישה של אדם לנתונים שמתייחסים אליו בתוך מסגרת זמן ספציפית?,חוק הגנת הנתונים הכללי (LGPD),he,62,168,210.0,0.8,1,0.047619047619047616,-0.6126212695335137,2.572769144718424,-3.082494052970759,0.8351077375260522
巴西哪项数据保护法规要求在特定时间范围内完成主体访问请求？,《通用数据保护法》(LGPD),zh,62,100,136.0,0.7352941176470589,1,0.058823529411764705,-0.8852434439138392,4.282365577220639,-3.101355850845649,0.9493784638422553
"Welche Datenschutzverordnung in Brasilien verlangt, dass Auskunftsersuchen der betroffenen Person innerhalb eines bestimmten Zeitrahmens erfüllt werden?",Allgemeines Datenschutzgesetz (LGPD),de,62,80,136.0,0.5882352941176471,1,0.058823529411764705,-0.6877939182632449,3.0553227328061743,-4.315883710629855,1.0566941238137462
¿Qué normativa de protección de datos de Brasil exige que las solicitudes de acceso de los interesados se cumplan en un plazo de tiempo específico?,Ley General de Protección de Datos (LGPD),es,62,106,120.0,0.8833333333333333,0,0.0,-0.4982591956055619,2.561627657781735,-1.7773712932772225,0.8364324918859507
"ब्राज़ील में डेटा सुरक्षा से जुड़े किस कानून के तहत, डेटा से जुड़ी जानकारी के अनुरोधों को एक तय समय में पूरा करना ज़रूरी है?",जनरल डेटा प्रोटेक्शन लॉ (LGPD),hi,62,236,276.0,0.855072463768116,1,0.041666666666666664,-0.34479699183745316,2.369102807584884,-3.098073554459429,0.7392725125096766
Peraturan perlindungan data mana di Brasil yang mewajibkan permintaan akses subjek dipenuhi dalam jangka waktu tertentu?,Undang-Undang Perlindungan Data Umum (LGPD),id,62,102,120.0,0.85,1,0.0625,-1.2583481711987143,1.0692322283489402,-3.6524721721292908,0.9488799726343908
Quale normativa brasiliana sulla protezione dei dati impone che le richieste di accesso dell'interessato vengano soddisfatte entro un periodo di tempo specifico?,Legge generale sulla protezione dei dati (LGPD),it,62,160,190.0,0.8421052631578947,1,0.05,-0.6344816130392962,2.3502317218488873,-2.4702845568595895,0.6480128972666692
ブラジルのどのデータ保護規制が、主体アクセス要求を特定の期間内に満たすことを義務付けていますか？,一般データ保護法（LGPD）,ja,62,273,300.0,0.91,1,0.04,-0.2894500070571635,3.5246158422481786,-2.74903001697315,0.9647086630275284
브라질의 어떤 데이터 보호 규정에서 주체 접근 요청을 특정 기한 내에 충족하도록 요구합니까?,일반 데이터 보호법(LGPD),ko,62,49,120.0,0.4083333333333333,3,0.1875,-1.6217479911587724,2.1291262291297115,-4.5495546828170985,1.30249877212428
Qual regulamentação de proteção de dados no Brasil exige que as solicitações de acesso do titular sejam resolvidas dentro de um prazo específico?,Lei Geral de Proteção de Dados (LGPD),pt,62,126,136.0,0.9264705882352942,0,0.0,-0.5760435092606144,3.032455948199678,-1.919280812073091,0.8168277351764698
When was the Uniform Residential Landlord and Tenant Act created?,1972,en,38,24,28.0,0.8571428571428571,0,0.0,-1.750857256286274,2.9408495559513317,-2.733766418670393,1.1882606803934574
