q_id,source_lang,target_lang,q_src,q_tgt,a_src,a_tgt,correct_target,language_version_count,qa_topic,question_type,cooc_num_pairs,cooc_total_pairs,cooc_coverage_ratio,cooc_unseen_keywords_count,cooc_unseen_keywords_ratio,cooc_avg_pmi,cooc_max_pmi,cooc_min_pmi,cooc_std_pmi,target_avg_dep_depth,target_max_tree_depth,target_num_clauses,source_avg_dep_depth,source_max_tree_depth,source_num_clauses,source_lang_name,target_lang_name,source_family,source_genus,target_family,target_genus,source_script,source_syllables,source_wiki_size,target_script,target_syllables,target_wiki_size
54,en,id,What month did the K-1: K’Festa 3 event take place in?,Pada bulan apa acara K-1: K’Festa 3 diadakan?,The K-1: K’Festa 3 event took place in March 2020.,Acara K-1: K’Festa 3 diadakan pada bulan Maret 2020.,True,1,history,event,39,45.0,0.8666666666666667,0,0.0,-1.546201235475423,1.6681634358667294,-3.820451233308148,1.007262992391049,1.9090909090909092,4,0,2.0714285714285716,5,0,english,indonesian,Indo-European,Germanic,Austronesian,Malayo-Polynesian,LATIN,6949,7087876,LATIN,2200,751190
50,en,id,What medal did Nguyễn Thị Mỹ Đức win in women's changquan at the 2002 Asian Games?,Medali apa yang diraih Nguyễn Thị Mỹ Đức dalam nomor changquan putri di Asian Games 2002?,Nguyễn Thị Mỹ Đức won the bronze medal in women's changquan at the 2002 Asian Games.,Nguyễn Thị Mỹ Đức meraih medali emas dalam nomor changquan putri di Asian Games 2002.,False,1,sports,other,50,105.0,0.4761904761904761,3,0.2,-0.3999905215307609,4.481519463388842,-2.916479273769693,1.9956505866231,2.9444444444444446,6,0,6.055555555555555,13,0,english,indonesian,Indo-European,Germanic,Austronesian,Malayo-Polynesian,LATIN,6949,7087876,LATIN,2200,751190
58,en,id,In what city did the 1984 Summer Olympics men's 100 metre butterfly final take place?,Di kota manakah final nomor gaya kupu-kupu 100 meter putra Olimpiade Musim Panas 1984 diselenggarakan?,The 1984 Summer Olympics men's 100 metre butterfly final took place in Los Angeles.,"Final nomor gaya kupu-kupu 100 meter putra Olimpiade Musim Panas 1984 diselenggarakan di kota Los Angeles, Amerika Serikat.",True,1,sports,location,109,120.0,0.9083333333333332,0,0.0,-1.989201368819453,3.2449902873975627,-5.465360732473745,1.3251851915354271,2.6470588235294117,6,0,3.125,6,0,english,indonesian,Indo-European,Germanic,Austronesian,Malayo-Polynesian,LATIN,6949,7087876,LATIN,2200,751190
48,en,id,What was the name of the protagonist in the Prizzi novels?,Siapa nama protagonis dalam novel Prizzi?,"The protagonist in the Prizzi novels, written by Richard Condon, is Charlie Partanna. He is a key character in the series, starting with ""Prizzi's Honor.""","Protagonis dalam novel ""Prizzi's Honor"" karya Richard Condon adalah Charlie Partanna.",True,1,law,work_creation,15,28.0,0.5357142857142857,2,0.25,-0.7387556085503807,4.076664610479539,-1.999272403512358,1.549653750189341,1.7142857142857142,3,1,3.6666666666666665,7,0,english,indonesian,Indo-European,Germanic,Austronesian,Malayo-Polynesian,LATIN,6949,7087876,LATIN,2200,751190
33,en,it,In which country was AFN Bremerhaven located?,In quale paese si trovava AFN Bremerhaven?,"AFN Bremerhaven was located in Germany. AFN stands for American Forces Network, and AFN Bremerhaven was one of the network's broadcasting stations serving U.S. military personnel stationed in and around Bremerhaven, Germany.","AFN Bremerhaven si trovava in Germania. AFN sta per American Forces Network, un servizio di trasmissione destinato principalmente alle forze armate statunitensi di stanza all'estero. Bremerhaven è una città situata nel nord della Germania.",True,1,geography,location,7,15.0,0.4666666666666667,1,0.1666666666666666,-1.2376480218831662,0.1313241967699028,-2.7702626049936816,0.8240506082836265,1.25,2,0,0.875,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
30,en,it,What was the position of August Joseph Donatelli's plane during World War II when it was shot down?,Qual era la posizione dell'aereo di August Joseph Donatelli durante la seconda guerra mondiale quando è stato abbattuto?,"August Joseph Donatelli served as a waist gunner on a B-17 bomber during World War II. When his plane was shot down, he occupied this position, which is located on the side of the aircraft, typically midway between the nose and the tail. Waist gunners were responsible for defending the aircraft from enemy fighters approaching from the sides.","August Joseph Donatelli, meglio conosciuto come Augie Donatelli, fu un aviatore americano durante la Seconda Guerra Mondiale. Nel 1943, il suo bombardiere fu abbattuto durante una missione sul fronte europeo. Non esistono dettagli pubblicamente disponibili sulla posizione esatta in cui il suo aereo fu abbattuto, ma è noto che fu catturato e trascorse il resto della guerra come prigioniero in un campo tedesco. 

Dopo la guerra, Donatelli divenne un noto arbitro di baseball nella Major League. Se hai bisogno di ulteriori dettagli, ti suggerisco di consultare fonti storiche o documenti militari relativi alle missioni aeree Allied Europe WWII.",False,1,history,event,121,153.0,0.7908496732026143,0,0.0,-0.6749948092848771,2.8083386836351605,-2.594042473769649,0.7973538089597589,2.3333333333333335,4,1,1.2,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
55,en,it,What was the television network that aired The Greatest Canadian Invention?,Quale rete televisiva ha trasmesso La più grande invenzione canadese?,"The television network that aired ""The Greatest Canadian Invention"" was CBC Television.",La più grande invenzione canadese è stata trasmessa dalla CBC Television.,False,1,culture,organization,36,45.0,0.8,0,0.0,-0.7006632633664058,2.59312973186963,-1.908197754880282,0.9256505383522942,1.5454545454545454,3,0,1.25,3,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
39,en,it,Since which decade did bowl games start counting toward single-season and career statistics?,Da quale decennio i bowl game hanno iniziato a contare per le statistiche di una singola stagione e di carriera?,"Bowl games started counting toward single-season and career statistics beginning in the 2002 season. Prior to that, statistics from bowl games were not included in a player’s season or career totals.","I bowl game hanno iniziato a contare per le statistiche di una singola stagione e di carriera a partire dal decennio degli anni 2000. In particolare, nel 2002 la NCAA ha deciso che i bowl game si sarebbero dovuti includere nelle statistiche ufficiali.",True,1,sports,date_time,102,105.0,0.9714285714285714,0,0.0,-0.4069383656187645,2.241248264369455,-2.4993776269736134,0.7307393868396499,2.4761904761904763,5,0,1.0625,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
63,en,it,What is the original name of Entebbe General Hospital?,Qual è il nome originale dell'Ospedale Generale di Entebbe?,The original name of Entebbe General Hospital is Entebbe Military Hospital.,"Il nome originale dell'Ospedale Generale di Entebbe è ""Entebbe General Hospital"".",False,2,health,definition,37,45.0,0.8222222222222222,0,0.0,-1.2084348771950342,-0.3051687250164954,-2.343270280274389,0.5196577759960906,2.0833333333333335,4,0,1.2,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
56,en,it,What was the name of the University of Detroit's halfback in the 1929 football season?,Chi era il mediano dell'Università di Detroit nella stagione calcistica del 1929?,The University of Detroit's halfback in the 1929 football season was Lloyd Brazil. He was a standout player and is well remembered in the history of the university's football program.,Il mediano dell'Università di Detroit nella stagione calcistica del 1929 era Vince Banonis. Era uno dei giocatori di spicco della squadra in quegli anni.,False,1,sports,person,50,66.0,0.7575757575757576,0,0.0,-1.0129987925573471,2.8151950053131864,-2.918628588193976,1.16013162402389,2.4705882352941178,4,0,1.7058823529411764,3,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
42,en,it,What is the original name of the Flood Modeller software?,Qual era il nome originale del software Flood Modeller?,The Flood Modeller software was originally known as ISIS. It was developed by HR Wallingford and has been used for hydrodynamic modeling and flood risk management.,"Il nome originale del software Flood Modeller era ""ISIS"".",True,1,technology,work_creation,16,28.0,0.5714285714285714,1,0.125,-2.2656528687355477,-1.068904700742973,-4.492877004893813,0.7969094013574154,2.0,4,0,0.9090909090909092,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
46,en,it,What religious practice did the Magars follow?,Quali pratiche religiose seguivano i Magar?,"The Magars, who are an indigenous ethnic group primarily residing in Nepal, have traditionally practiced a blend of religions and spiritual beliefs. Historically, their religious practices have included elements of shamanism and animism, with a strong emphasis on nature worship and the veneration of ancestors. Shamans, known locally as ""Bijuwa"" or ""Dhami,"" play a crucial role in their spiritual and community life, performing rituals to appease spirits and seek guidance.

In contemporary times, many Magars have also adopted Hinduism and Buddhism, reflecting the broader religious landscape of Nepal. As a result, their religious practices today may incorporate Hindu and Buddhist customs alongside their indigenous traditions. This syncretism allows the Magars to maintain their cultural identity while also being part of the larger religious communities in Nepal.","I Magar, un gruppo etnico del Nepal, seguono tradizioni religiose che sono principalmente una combinazione di animismo, sciamanesimo, induismo e, in alcuni casi, buddismo. Ecco alcuni aspetti delle pratiche religiose dei Magar:

1. **Animismo e Sciamanesimo**: Tradizionalmente, i Magar praticano l'animismo, credendo che oggetti naturali, luoghi e creature possiedano uno spirito o un'essenza spirituale. Gli sciamani, noti come ""dhami"" o ""jhankri"", svolgono un ruolo importante nelle comunità come guaritori e mediatori tra il mondo spirituale e quello umano.

2. **Induismo**: A causa dell'influenza culturale e religiosa del Nepal, molti Magar seguono pratiche indù. Possono partecipare a rituali e festival induisti e adorare divinità del pantheon indù.

3. **Buddismo**: Alcuni gruppi Magar, specialmente quelli più vicini geograficamente a gruppi tibetani, possono praticare forme di buddismo tibetano, partecipando a festival e seguendo pratiche associate a questa tradizione.

4. **Rituali Ancestrali**: I Magar hanno anche forti tradizioni legate al culto degli antenati. I rituali ancestrali sono occasioni in cui si rendono omaggi e rispettosi riferimenti agli antenati, chiedendo la loro benedizione e protezione.

Le tradizioni religiose dei Magar possono variare notevolmente a seconda della regione, della storia familiare e delle influenze culturali. Ognuna di queste pratiche sottolinea l'importanza della spiritualità e della connessione con la natura e gli antenati nella vita quotidiana dei Magar.",False,1,culture,other,5,21.0,0.238095238095238,2,0.2857142857142857,-1.6102443922479388,-0.0149682845282284,-2.329907594668108,0.844940354631847,1.2857142857142858,2,0,0.875,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
57,en,it,What does the lowest part of the Espiritu Santo Formation consist of?,Di cosa è costituita la parte più inferiore della Formazione Espiritu Santo?,"The Espiritu Santo Formation, primarily located in Panama, is a geological formation known for its fossil-rich deposits. The lowest part of the Espiritu Santo Formation commonly consists of marine sediments, primarily composed of sandstone, siltstone, and shale. These sedimentary rocks were deposited in a marine environment, suggesting that the area was once underwater. The precise composition can vary slightly depending on the specific location within the formation, but the presence of marine fossils is typical, indicating the ancient marine conditions during the time of deposition.","La parte più inferiore della Formazione Espiritu Santo è costituita tipicamente da una sequenza di rocce sedimentarie. Tuttavia, per fornire una risposta più precisa sarebbe utile conoscere la località specifica a cui ci si riferisce, dato che le formazioni geologiche possono variare significativamente in composizione e struttura a seconda del contesto geologico e geografico. In generale, le formazioni geologiche possono includere uno strato di rocce più antiche come arenarie, calcari, marne o scisti. Se hai ulteriori dettagli o una specifica località in mente, posso provare a fornire ulteriori informazioni.",False,1,science,definition,38,66.0,0.5757575757575758,0,0.0,-0.4255994108204455,8.584959623624663,-1.7495935610335092,1.8119321939692392,1.9285714285714288,3,0,1.3846153846153846,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
66,en,it,In which year was the Toronto edition of Ming Pao Daily News launched?,In quale anno è stata lanciata l'edizione di Toronto del Ming Pao Daily News?,The Toronto edition of Ming Pao Daily News was launched in 1993.,L'edizione di Toronto del Ming Pao Daily News è stata lanciata nel 1993.,True,1,history,date_time,54,66.0,0.8181818181818182,0,0.0,-0.6106384894595396,5.639586716107681,-3.3442607433712035,1.1747009349706312,1.9411764705882353,3,0,1.6428571428571428,3,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
31,en,it,In what year was the NIH MERIT Award first created?,In quale anno è stato istituito per la prima volta il premio NIH MERIT?,The National Institutes of Health (NIH) MERIT (Method to Extend Research in Time) Award was first established in 1986.,Il premio NIH MERIT (Method to Extend Research in Time) è stato istituito per la prima volta nel 1986. Questo premio è stato creato per offrire supporto a lungo termine a ricercatori eccezionali che hanno dimostrato una produttività superiore nei loro campi di ricerca.,True,1,health,date_time,45,55.0,0.8181818181818182,0,0.0,-0.4362907966500398,1.9008407428051792,-1.779616395237536,0.7186085205123823,1.5333333333333334,3,0,0.9090909090909092,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
45,en,it,What was the name of the military base established in the Vedder Crossing area in 1941?,Qual era il nome della base militare istituita nell'area di Vedder Crossing nel 1941?,The military base established in the Vedder Crossing area in 1941 was named Camp Chilliwack.,Il nome della base militare istituita nell'area di Vedder Crossing nel 1941 è Camp Chilliwack.,True,1,history,entity_object,53,91.0,0.5824175824175825,1,0.0714285714285714,-1.1326200349282538,0.8330422327717903,-3.1065310190278694,0.7118672043752221,3.3684210526315788,6,1,1.1176470588235294,3,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
60,en,it,"In the 1999 New Zealand general election, which party did Helen Clark lead to victory?","Nelle elezioni generali del 1999 in Nuova Zelanda, quale partito ha condotto alla vittoria Helen Clark?","In the 1999 New Zealand general election, Helen Clark led the Labour Party to victory.","Nelle elezioni generali del 1999 in Nuova Zelanda, il Partito Laburista Neozelandese ha condotto alla vittoria Helen Clark. Dopo queste elezioni, Helen Clark è diventata la prima donna a ricoprire la carica di Primo Ministro in Nuova Zelanda attraverso un'elezione.",True,2,politics,person,72,91.0,0.7912087912087912,0,0.0,-0.9760922224751462,2.675001231307276,-2.632332069007955,0.9609675225188552,1.8095238095238095,3,0,1.2352941176470589,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
29,en,it,What kind of systems does International Road Dynamics provide to ensure that vehicles depart terminals within acceptable weight limits?,Quali tipi di sistemi fornisce International Road Dynamics per garantire che i veicoli lascino i terminal entro i limiti di peso accettabili?,"International Road Dynamics (IRD) provides a range of systems that help ensure vehicles depart terminals within acceptable weight limits. These systems typically include:

1. **Weigh-in-Motion (WIM) Systems**: These are used to measure the weight of vehicles as they move over sensors embedded in the road surface. It helps to accurately and efficiently ensure that vehicles comply with legal weight limits without stopping them.

2. **Static Weighing Systems**: These systems require vehicles to stop on a scale to measure their weight. They are generally used for precise weight measurements and are often found at loading docks or terminal exits.

3. **Overload Detection Systems**: These systems identify vehicles that exceed the weight limits and can trigger alerts or notifications for enforcement action or vehicle re-routing.

4. **Vehicle Classification Systems**: By classifying vehicles into categories, these systems can apply different weight limits and ensure compliance according to the vehicle type.

5. **Integrated Software Solutions**: IRD often pairs its physical systems with software for data collection, analysis, and reporting. This software helps monitor and manage vehicle weights and loads over time.

These systems collectively help in automating the process of weight compliance, reducing delays, and maintaining safety and regulatory compliance at terminals.","International Road Dynamics (IRD) offre diversi tipi di sistemi per garantire che i veicoli lascino i terminal entro i limiti di peso accettabili. Tra questi, i più comuni includono:

1. **Sistemi di pesatura dinamica (Weigh-in-Motion, WIM):** Questi sistemi consentono di pesare i veicoli in movimento, permettendo una pesatura rapida e accurata senza interrompere il flusso del traffico.

2. **Bilance statiche per veicoli:** Queste sono utilizzate per pesare i veicoli quando sono fermi, in genere posizionate a stazioni di pesatura o uscite di terminal per garantire che il carico del veicolo rientri nei limiti legali.

3. **Sistemi di controllo del carico assiale:** Questi sistemi misurano il peso caricato su ciascun asse del veicolo per evitare sovraccarichi su specifiche parti del veicolo, che potrebbero danneggiare sia il veicolo sia le infrastrutture stradali.

4. **Software di gestione dei dati:** IRD fornisce soluzioni software per raccogliere, analizzare e gestire i dati di pesatura. Questi strumenti aiutano a monitorare i pesi dei veicoli e garantire conformità con le normative di peso.

5. **Sistemi di classificazione dei veicoli:** Questi sistemi sono in grado di identificare e classificare i veicoli basandosi sulla loro configurazione, aiutando a determinare rapidamente se un veicolo è potenzialmente sovraccarico.

Queste soluzioni aiutano a migliorare la sicurezza stradale, prevenire danni alle infrastrutture e garantire efficienza operativa nei terminal e nelle aree di transito.",False,1,technology,other,123,171.0,0.7192982456140351,0,0.0,-0.8338318609901356,1.822545378477923,-4.235960235220486,1.0551343956190162,2.652173913043478,5,2,0.95,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
67,en,it,What was artistic swimming previously known as?,Come era precedentemente noto il nuoto artistico?,Artistic swimming was previously known as synchronized swimming. The name change was made to better reflect the sport's artistic elements and to align with other artistic sports. The International Swimming Federation (FINA) officially adopted the new name in 2017.,"Il nuoto artistico era precedentemente noto come ""nuoto sincronizzato"". Questo cambiamento di nome è stato implementato per riflettere meglio la natura artistica e coreografica della disciplina.",True,1,sports,definition,17,21.0,0.8095238095238095,0,0.0,-0.9771918862128058,3.865170502320201,-4.156622224470998,1.6669055679016689,1.125,2,0,0.875,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
36,en,it,In which year did the Great Canadian flag debate officially begin?,"In quale anno iniziò ufficialmente il Great Flag Debate, il dibattito sulla bandiera canadese?","The Great Canadian Flag Debate officially began in 1964. This debate led to the adoption of the current national flag of Canada, which was inaugurated on February 15, 1965.",Il Great Flag Debate iniziò ufficialmente nel 1964. Questo dibattito portò alla creazione e all'adozione dell'attuale bandiera canadese con la foglia d'acero rossa su sfondo bianco.,True,3,history,date_time,38,55.0,0.6909090909090909,0,0.0,-1.3083109617543651,1.661800409561185,-5.996230069225933,1.3950231819158008,2.1176470588235294,4,0,1.0,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
59,en,it,In which year did the Whitehaven School become the Whitehaven Academy?,In che anno la Scuola di Whitehaven è diventata l'Accademia di Whitehaven?,Whitehaven School became the Whitehaven Academy in 2014 when it transitioned to academy status under the sponsorship of Bright Tribe Trust.,La Scuola di Whitehaven è diventata l'Accademia di Whitehaven nel 2014.,True,1,history,date_time,22,28.0,0.7857142857142857,0,0.0,-0.7174226682733822,0.7830297550321238,-1.4923713988780702,0.5020072749454014,1.6428571428571428,3,0,1.5833333333333333,3,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
38,en,it,When was the Uniform Residential Landlord and Tenant Act created?,Quando è stato creato l'Uniform Residential Landlord and Tenant Act?,"The Uniform Residential Landlord and Tenant Act (URLTA) was created in 1972 by the National Conference of Commissioners on Uniform State Laws, now known as the Uniform Law Commission. The act was designed to standardize and improve the legal relationship between landlords and tenants across different states.","L'Uniform Residential Landlord and Tenant Act (URLTA) è stato creato nel 1972 dall'Uniform Law Commission negli Stati Uniti. Questo atto è stato sviluppato per standardizzare le leggi tra proprietari di casa e inquilini a livello statale, cercando di bilanciare i diritti e le responsabilità di entrambe le parti.",True,1,law,date_time,38,66.0,0.5757575757575758,1,0.0833333333333333,-1.1031432536040342,2.299740090348134,-3.2389881139483485,1.0903945349808042,1.5,3,0,0.9090909090909092,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
37,en,it,Who was the first female mayor in Turkey?,Chi è stata la prima donna sindaco in Turchia?,"The first female mayor in Turkey was Müfide İlhan. She was elected as the mayor of Mersin in 1950, becoming the first woman to hold such a position in Turkey.","La prima donna a diventare sindaco in Turchia fu Sadiye Hanım, eletta nel 1930 nel distretto di Kılıçkaya, nella provincia di Artvin. Tuttavia, la prima donna a essere eletta come sindaco di una città fu Müfide İlhan, che divenne sindaco di Mersin nel 1950.",False,1,politics,person,21,36.0,0.5833333333333334,2,0.2222222222222222,-1.4478120997354025,-0.6316244631212363,-3.4812222258808037,0.8164214175134052,1.0,2,0,1.0,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
44,en,it,What was the specific purpose of a bulk material analyzer located just upstream of the raw mill in cement production?,Qual era lo scopo specifico di un analizzatore di materiale sfuso posizionato appena a monte del mulino per materie prime nella produzione del cemento?,"In cement production, the specific purpose of locating a bulk material analyzer just upstream of the raw mill is to ensure the consistent quality and composition of the raw material mix before it enters the raw mill for grinding. The bulk material analyzer provides real-time analysis of the elemental composition of the raw materials, typically using technologies such as prompt gamma neutron activation analysis (PGNAA) or X-ray fluorescence (XRF).

This real-time data allows plant operators to make immediate adjustments to the raw material mix, optimizing the blending of different materials such as limestone, clay, sand, and iron ore. By ensuring the precise and consistent composition of these inputs, the analyzer helps maintain the desired chemical proportions necessary for producing clinker with the desired properties, leading to higher quality cement. Additionally, this optimization contributes to increased efficiency in the kiln, reduced energy consumption, and minimized emissions by avoiding over- or underuse of corrective materials.","Lo scopo specifico di un analizzatore di materiale sfuso posizionato appena a monte del mulino per materie prime nella produzione del cemento è quello di monitorare e controllare la composizione chimica delle materie prime in tempo reale. Questo permette di garantire che il materiale alimentato al mulino abbia le giuste proporzioni di componenti chimici, come calcio, silice, alluminio e ferro.

L'analisi in tempo reale consente agli operatori di apportare rapidamente le necessarie regolazioni nel dosaggio delle materie prime, migliorando l'efficienza del processo di produzione e assicurando che il prodotto finale, ovvero il clinker, rispetti le specifiche di qualità richieste. Inoltre, aiuta a ottimizzare il consumo energetico e a ridurre gli sprechi, contribuendo a una produzione più sostenibile ed economica.",True,1,technology,scientific_technical,342,406.0,0.8423645320197044,0,0.0,-0.2714186441774731,3.914883424362829,-4.037104445189059,0.976208258144979,3.75,6,1,0.9523809523809524,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
65,en,it,In what year was Greg Brown's album One More Goodnight Kiss released?,In che anno è stato pubblicato l'album di Greg Brown Un Altro Bacio Della Buonanotte?,"Greg Brown's album ""One More Goodnight Kiss"" was released in 1988.","L'album di Greg Brown ""Further In"" è stato pubblicato nel 1996. Tuttavia, se ti riferisci a un album intitolato ""Un Altro Bacio Della Buonanotte"", non sembra corrispondere a nessun album noto di Greg Brown. Potresti controllare il titolo o fornire maggiori dettagli?",False,1,arts,date_time,60,66.0,0.9090909090909092,0,0.0,-0.5783727404827561,2.8644385451727317,-2.23774344312454,0.925185652992953,2.111111111111111,4,0,1.3076923076923077,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
35,en,it,What was the name of Nellie McKay's record label when Pretty Little Head was released?,Qual era il nome dell'etichetta discografica di Nellie McKay quando è stato pubblicato Pretty Little Head?,"Nellie McKay released ""Pretty Little Head"" on her own record label, titled Hungry Mouse.","Pretty Little Head, il secondo album di Nellie McKay, è stato inizialmente pubblicato con la sua etichetta discografica indipendente chiamata Hungry Mouse. Inizialmente avrebbe dovuto essere pubblicato dalla Columbia Records, ma a causa di disaccordi, McKay decise di rilasciarlo sotto la sua etichetta.",True,1,history,organization,105,136.0,0.7720588235294118,0,0.0,-0.6810588538521096,4.388239815490443,-3.405482847076929,1.1889612737306945,2.210526315789474,4,1,0.9375,1,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
51,en,it,How long does a Rector of Università Cattolica del Sacro Cuore remain in office?,Per quanto tempo un Magnifico Rettore dell'Università Cattolica del Sacro Cuore rimane in carica?,"The Rector of the Università Cattolica del Sacro Cuore typically serves a four-year term. However, the exact terms can vary based on the university's statutes or any amendments made to the governing rules, so it's always a good idea to check the latest guidelines from the university for the most accurate information.","Un Magnifico Rettore dell'Università Cattolica del Sacro Cuore di solito rimane in carica per un mandato di quattro anni. Tuttavia, è possibile che il mandato venga rinnovato per un periodo successivo, in base alle disposizioni statutarie dell'università e alle decisioni degli organi competenti.",True,1,education,other,91,91.0,1.0,0,0.0,-0.3751177407881401,4.307191164525461,-2.9918643091538963,1.0918868082203468,2.2222222222222223,4,0,1.4375,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
41,en,it,What was the name of the conference Campbell University's women's basketball team played in from 1994 to 2011?,Qual era il nome della conference in cui giocava la squadra di basket femminile della Campbell University dal 1994 al 2011?,"From 1994 to 2011, Campbell University's women's basketball team played in the Atlantic Sun Conference.","Dal 1994 al 2011, la squadra di basket femminile della Campbell University, nota come Campbell Fighting Camels, giocava nella Atlantic Sun Conference.",False,1,sports,event,136,171.0,0.7953216374269005,0,0.0,-1.032977730487499,2.0886600269410276,-3.7801416204985583,1.0027714567559003,3.923076923076923,6,0,1.0,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
61,en,it,"What is the name of the album that the song ""That's What Love Is For"" was released on?","Qual è il nome dell'album in cui è stata pubblicata la canzone ""That's What Love Is For""?","The song ""That's What Love Is For"" is by Amy Grant and it was released on the album ""Heart in Motion"" in 1991.","La canzone ""That's What Love Is For"" è stata pubblicata nell'album ""Heart in Motion"" di Amy Grant, uscito nel 1991.",True,1,culture,work_creation,133,136.0,0.9779411764705882,0,0.0,-0.8422473949556638,2.51888187607862,-3.065497392077277,1.3254210074129598,3.8181818181818183,7,0,1.380952380952381,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
47,en,it,When was the men's javelin throw event held at the 2010 Asian Games?,Quando si è svolta la gara di lancio del giavellotto maschile ai Giochi asiatici del 2010?,"The men's javelin throw event at the 2010 Asian Games was held on November 22, 2010.",La gara di lancio del giavellotto maschile ai Giochi asiatici del 2010 si è svolta il 25 novembre 2010.,False,1,sports,event,84,91.0,0.9230769230769232,0,0.0,-0.6265915049824334,4.452444223389486,-1.736635254230823,0.894668662234936,2.1,4,0,1.2142857142857142,3,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
32,en,it,"On which date was David Nail's album ""Fighter"" released?","In che data è stato pubblicato l'album ""Fighter"" di David Nail?","David Nail's album ""Fighter"" was released on July 15, 2016.","L'album ""Fighter"" di David Nail è stato pubblicato il 15 luglio 2016.",True,1,arts,date_time,62,66.0,0.9393939393939394,0,0.0,-0.8340421025375159,1.1259208312837248,-2.456994111270519,0.6500560403962049,1.8,3,0,1.3076923076923077,2,0,english,italian,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2729,1943704
